x fnow fnext h0 vel2
705900 0 0 8000 78480
706000 0 0 8000 78480
706100 0 0 8000 78480
706200 0 0 8000 78480
706300 0 0 8000 78480
706400 0 0 8000 78480
706500 0 0 8000 78480
706600 0 0 8000 78480
706700 0 0 8000 78480
706800 0 0 8000 78480
706900 0 0 8000 78480
707000 0 0 8000 78480
707100 0 0 8000 78480
707200 0 0 8000 78480
707300 0 0 8000 78480
707400 0 0 8000 78480
707500 0 0 8000 78480
707600 0 0 8000 78480
707700 0 0 8000 78480
707800 0 0 8000 78480
707900 0 0 8000 78480
708000 0 0 8000 78480
708100 0 0 8000 78480
708200 0 0 8000 78480
708300 0 0 8000 78480
708400 0 0 8000 78480
708500 0 0 8000 78480
708600 0 0 8000 78480
708700 0 0 8000 78480
708800 0 0 8000 78480
708900 0 0 8000 78480
709000 0 0 8000 78480
709100 0 0 8000 78480
709200 0 0 8000 78480
709300 0 0 8000 78480
709400 0 0 8000 78480
709500 0 0 8000 78480
709600 0 0 8000 78480
709700 0 0 8000 78480
709800 0 0 8000 78480
709900 0 0 8000 78480
710000 0 0 8000 78480
710100 0 0 8000 78480
710200 0 0 8000 78480
710300 0 0 8000 78480
710400 0 0 8000 78480
710500 0 0 8000 78480
710600 0 0 8000 78480
710700 0 0 8000 78480
710800 0 0 8000 78480
710900 0 0 8000 78480
711000 0 0 8000 78480
711100 0 0 8000 78480
711200 0 0 8000 78480
711300 0 0 8000 78480
711400 0 0 8000 78480
711500 0 0 8000 78480
711600 0 0 8000 78480
711700 0 0 8000 78480
711800 0 0 8000 78480
711900 0 0 8000 78480
712000 0 0 8000 78480
712100 0 0 8000 78480
712200 0 0 8000 78480
712300 0 0 8000 78480
712400 0 0 8000 78480
712500 0 0 8000 78480
712600 0 0 8000 78480
712700 0 0 8000 78480
712800 0 0 8000 78480
712900 0 0 8000 78480
713000 0 0 8000 78480
713100 0 0 8000 78480
713200 0 0 8000 78480
713300 0 0 8000 78480
713400 0 0 8000 78480
713500 0 0 8000 78480
713600 0 0 8000 78480
713700 0 0 8000 78480
713800 0 0 8000 78480
713900 0 0 8000 78480
714000 0 0 8000 78480
714100 0 0 8000 78480
714200 0 0 8000 78480
714300 0 0 8000 78480
714400 0 0 8000 78480
714500 0 0 8000 78480
714600 0 0 8000 78480
714700 0 0 8000 78480
714800 0 0 8000 78480
714900 0 0 8000 78480
715000 0 0 8000 78480
715100 0 0 8000 78480
715200 0 0 8000 78480
715300 0 0 8000 78480
715400 0 0 8000 78480
715500 0 0 8000 78480
715600 0 0 8000 78480
715700 0 0 8000 78480
715800 0 0 8000 78480
715900 0 0 8000 78480
716000 0 0 8000 78480
716100 0 0 8000 78480
716200 0 0 8000 78480
716300 0 0 8000 78480
716400 0 0 8000 78480
716500 0 0 8000 78480
716600 0 0 8000 78480
716700 0 0 8000 78480
716800 0 0 8000 78480
716900 0 0 8000 78480
717000 0 0 8000 78480
717100 0 0 8000 78480
717200 0 0 8000 78480
717300 0 0 8000 78480
717400 0 0 8000 78480
717500 0 0 8000 78480
717600 0 0 8000 78480
717700 0 0 8000 78480
717800 0 0 8000 78480
717900 0 0 8000 78480
718000 0 0 8000 78480
718100 0 0 8000 78480
718200 0 0 8000 78480
718300 0 0 8000 78480
718400 0 0 8000 78480
718500 0 0 8000 78480
718600 0 0 8000 78480
718700 0 0 8000 78480
718800 0 0 8000 78480
718900 0 0 8000 78480
719000 0 0 8000 78480
719100 0 0 8000 78480
719200 0 0 8000 78480
719300 0 0 8000 78480
719400 0 0 8000 78480
719500 0 0 8000 78480
719600 0 0 8000 78480
719700 0 0 8000 78480
719800 0 0 8000 78480
719900 0 0 8000 78480
720000 0 0 8000 78480
720100 0 0 8000 78480
720200 0 0 8000 78480
720300 0 0 8000 78480
720400 0 0 8000 78480
720500 0 0 8000 78480
720600 0 0 8000 78480
720700 0 0 8000 78480
720800 0 0 8000 78480
720900 0 0 8000 78480
721000 0 0 8000 78480
721100 0 0 8000 78480
721200 0 0 8000 78480
721300 0 0 8000 78480
721400 0 0 8000 78480
721500 0 0 8000 78480
721600 0 0 8000 78480
721700 0 0 8000 78480
721800 0 0 8000 78480
721900 0 0 8000 78480
722000 0 0 8000 78480
722100 0 0 8000 78480
722200 0 0 8000 78480
722300 0 0 8000 78480
722400 0 0 8000 78480
722500 0 0 8000 78480
722600 0 0 8000 78480
722700 0 0 8000 78480
722800 0 0 8000 78480
722900 0 0 8000 78480
723000 0 0 8000 78480
723100 0 0 8000 78480
723200 0 0 8000 78480
723300 0 0 8000 78480
723400 0 0 8000 78480
723500 0 0 8000 78480
723600 0 0 8000 78480
723700 0 0 8000 78480
723800 0 0 8000 78480
723900 0 0 8000 78480
724000 0 0 8000 78480
724100 0 0 8000 78480
724200 0 0 8000 78480
724300 0 0 8000 78480
724400 0 0 8000 78480
724500 0 0 8000 78480
724600 0 0 8000 78480
724700 0 0 8000 78480
724800 0 0 8000 78480
724900 0 0 8000 78480
725000 0 0 8000 78480
725100 0 0 8000 78480
725200 0 0 8000 78480
725300 0 0 8000 78480
725400 0 0 8000 78480
725500 0 0 8000 78480
725600 0 0 8000 78480
725700 0 0 8000 78480
725800 0 0 8000 78480
725900 0 0 8000 78480
726000 0 0 8000 78480
726100 0 0 8000 78480
726200 0 0 8000 78480
726300 0 0 8000 78480
726400 0 0 8000 78480
726500 0 0 8000 78480
726600 0 0 8000 78480
726700 0 0 8000 78480
726800 0 0 8000 78480
726900 0 0 8000 78480
727000 0 0 8000 78480
727100 0 0 8000 78480
727200 0 0 8000 78480
727300 0 0 8000 78480
727400 0 0 8000 78480
727500 0 0 8000 78480
727600 0 0 8000 78480
727700 0 0 8000 78480
727800 0 0 8000 78480
727900 0 0 8000 78480
728000 0 0 8000 78480
728100 0 0 8000 78480
728200 0 0 8000 78480
728300 0 0 8000 78480
728400 0 0 8000 78480
728500 0 0 8000 78480
728600 0 0 8000 78480
728700 0 0 8000 78480
728800 0 0 8000 78480
728900 0 0 8000 78480
729000 0 0 8000 78480
729100 0 0 8000 78480
729200 0 0 8000 78480
729300 0 0 8000 78480
729400 0 0 8000 78480
729500 0 0 8000 78480
729600 0 0 8000 78480
729700 0 0 8000 78480
729800 0 0 8000 78480
729900 0 0 8000 78480
730000 0 0 8000 78480
730100 0 0 8000 78480
730200 0 0 8000 78480
730300 0 0 8000 78480
730400 0 0 8000 78480
730500 0 0 8000 78480
730600 0 0 8000 78480
730700 0 0 8000 78480
730800 0 0 8000 78480
730900 0 0 8000 78480
731000 0 0 8000 78480
731100 0 0 8000 78480
731200 0 0 8000 78480
731300 0 0 8000 78480
731400 0 0 8000 78480
731500 0 0 8000 78480
731600 0 0 8000 78480
731700 0 0 8000 78480
731800 0 0 8000 78480
731900 0 0 8000 78480
732000 0 0 8000 78480
732100 0 0 8000 78480
732200 0 0 8000 78480
732300 0 0 8000 78480
732400 0 0 8000 78480
732500 0 0 8000 78480
732600 0 0 8000 78480
732700 0 0 8000 78480
732800 0 0 8000 78480
732900 0 0 8000 78480
733000 0 0 8000 78480
733100 0 0 8000 78480
733200 0 0 8000 78480
733300 0 0 8000 78480
733400 0 0 8000 78480
733500 0 0 8000 78480
733600 0 0 8000 78480
733700 0 0 8000 78480
733800 0 0 8000 78480
733900 0 0 8000 78480
734000 0 0 8000 78480
734100 0 0 8000 78480
734200 0 0 8000 78480
734300 0 0 8000 78480
734400 0 0 8000 78480
734500 0 0 8000 78480
734600 0 0 8000 78480
734700 0 0 8000 78480
734800 0 0 8000 78480
734900 0 0 8000 78480
735000 0 0 8000 78480
735100 0 0 8000 78480
735200 0 0 8000 78480
735300 0 0 8000 78480
735400 0 0 8000 78480
735500 0 0 8000 78480
735600 0 0 8000 78480
735700 0 0 8000 78480
735800 0 0 8000 78480
735900 0 0 8000 78480
736000 0 0 8000 78480
736100 0 0 8000 78480
736200 0 0 8000 78480
736300 0 0 8000 78480
736400 0 0 8000 78480
736500 0 0 8000 78480
736600 0 0 8000 78480
736700 0 0 8000 78480
736800 0 0 8000 78480
736900 0 0 8000 78480
737000 0 0 8000 78480
737100 0 0 8000 78480
737200 0 0 8000 78480
737300 0 0 8000 78480
737400 0 0 8000 78480
737500 0 0 8000 78480
737600 0 0 8000 78480
737700 0 0 8000 78480
737800 0 0 8000 78480
737900 0 0 8000 78480
738000 0 0 8000 78480
738100 0 0 8000 78480
738200 0 0 8000 78480
738300 0 0 8000 78480
738400 0 0 8000 78480
738500 0 0 8000 78480
738600 0 0 8000 78480
738700 0 0 8000 78480
738800 0 0 8000 78480
738900 0 0 8000 78480
739000 0 0 8000 78480
739100 0 0 8000 78480
739200 0 0 8000 78480
739300 0 0 8000 78480
739400 0 0 8000 78480
739500 0 0 8000 78480
739600 0 0 8000 78480
739700 0 0 8000 78480
739800 0 0 8000 78480
739900 0 0 8000 78480
740000 0 0 8000 78480
740100 0 0 8000 78480
740200 0 0 8000 78480
740300 0 0 8000 78480
740400 0 0 8000 78480
740500 0 0 8000 78480
740600 0 0 8000 78480
740700 0 0 8000 78480
740800 0 0 8000 78480
740900 0 0 8000 78480
741000 0 0 8000 78480
741100 0 0 8000 78480
741200 0 0 8000 78480
741300 0 0 8000 78480
741400 0 0 8000 78480
741500 0 0 8000 78480
741600 0 0 8000 78480
741700 0 0 8000 78480
741800 0 0 8000 78480
741900 0 0 8000 78480
742000 0 0 8000 78480
742100 0 0 8000 78480
742200 0 0 8000 78480
742300 0 0 8000 78480
742400 0 0 8000 78480
742500 0 0 8000 78480
742600 0 0 8000 78480
742700 0 0 8000 78480
742800 0 0 8000 78480
742900 0 0 8000 78480
743000 0 0 8000 78480
743100 0 0 8000 78480
743200 0 0 8000 78480
743300 0 0 8000 78480
743400 0 0 8000 78480
743500 0 0 8000 78480
743600 0 0 8000 78480
743700 0 0 8000 78480
743800 0 0 8000 78480
743900 0 0 8000 78480
744000 0 0 8000 78480
744100 0 0 8000 78480
744200 0 0 8000 78480
744300 0 0 8000 78480
744400 0 0 8000 78480
744500 0 0 8000 78480
744600 0 0 8000 78480
744700 0 0 8000 78480
744800 0 0 8000 78480
744900 0 0 8000 78480
745000 0 0 8000 78480
745100 0 0 8000 78480
745200 0 0 8000 78480
745300 0 0 8000 78480
745400 0 0 8000 78480
745500 0 0 8000 78480
745600 0 0 8000 78480
745700 0 0 8000 78480
745800 0 0 8000 78480
745900 0 0 8000 78480
746000 0 0 8000 78480
746100 0 0 8000 78480
746200 0 0 8000 78480
746300 0 0 8000 78480
746400 0 0 8000 78480
746500 0 0 8000 78480
746600 0 0 8000 78480
746700 0 0 8000 78480
746800 0 0 8000 78480
746900 0 0 8000 78480
747000 0 0 8000 78480
747100 0 0 8000 78480
747200 0 0 8000 78480
747300 0 0 8000 78480
747400 0 0 8000 78480
747500 0 0 8000 78480
747600 0 0 8000 78480
747700 0 0 8000 78480
747800 0 0 8000 78480
747900 0 0 8000 78480
748000 0 0 8000 78480
748100 0 0 8000 78480
748200 0 0 8000 78480
748300 0 0 8000 78480
748400 0 0 8000 78480
748500 0 0 8000 78480
748600 0 0 8000 78480
748700 0 0 8000 78480
748800 0 0 8000 78480
748900 0 0 8000 78480
749000 0 0 8000 78480
749100 0 0 8000 78480
749200 0 0 8000 78480
749300 0 0 8000 78480
749400 0 0 8000 78480
749500 0 0 8000 78480
749600 0 0 8000 78480
749700 0 0 8000 78480
749800 0 0 8000 78480
749900 0 0 8000 78480
750000 0 0 8000 78480
750100 0 0 8000 78480
750200 0 0 8000 78480
750300 0 0 8000 78480
750400 0 0 8000 78480
750500 0 0 8000 78480
750600 0 0 8000 78480
750700 0 0 8000 78480
750800 0 0 8000 78480
750900 0 0 8000 78480
751000 0 0 8000 78480
751100 0 0 8000 78480
751200 0 0 8000 78480
751300 0 0 8000 78480
751400 0 0 8000 78480
751500 0 0 8000 78480
751600 0 0 8000 78480
751700 0 0 8000 78480
751800 0 0 8000 78480
751900 0 0 8000 78480
752000 0 0 8000 78480
752100 0 0 8000 78480
752200 0 0 8000 78480
752300 0 0 8000 78480
752400 0 0 8000 78480
752500 0 0 8000 78480
752600 0 0 8000 78480
752700 0 0 8000 78480
752800 0 0 8000 78480
752900 0 0 8000 78480
753000 0 0 8000 78480
753100 0 0 8000 78480
753200 0 0 8000 78480
753300 0 0 8000 78480
753400 0 0 8000 78480
753500 0 0 8000 78480
753600 0 0 8000 78480
753700 0 0 8000 78480
753800 0 0 8000 78480
753900 0 0 8000 78480
754000 0 0 8000 78480
754100 0 0 8000 78480
754200 0 0 8000 78480
754300 0 0 8000 78480
754400 0 0 8000 78480
754500 0 0 8000 78480
754600 0 0 8000 78480
754700 0 0 8000 78480
754800 0 0 8000 78480
754900 0 0 8000 78480
755000 0 0 8000 78480
755100 0 0 8000 78480
755200 0 0 8000 78480
755300 0 0 8000 78480
755400 0 0 8000 78480
755500 0 0 8000 78480
755600 0 0 8000 78480
755700 0 0 8000 78480
755800 0 0 8000 78480
755900 0 0 8000 78480
756000 0 0 8000 78480
756100 0 0 8000 78480
756200 0 0 8000 78480
756300 0 0 8000 78480
756400 0 0 8000 78480
756500 0 0 8000 78480
756600 0 0 8000 78480
756700 0 0 8000 78480
756800 0 0 8000 78480
756900 0 0 8000 78480
757000 0 0 8000 78480
757100 0 0 8000 78480
757200 0 0 8000 78480
757300 0 0 8000 78480
757400 0 0 8000 78480
757500 0 0 8000 78480
757600 0 0 8000 78480
757700 0 0 8000 78480
757800 0 0 8000 78480
757900 0 0 8000 78480
758000 0 0 8000 78480
758100 0 0 8000 78480
758200 0 0 8000 78480
758300 0 0 8000 78480
758400 0 0 8000 78480
758500 0 0 8000 78480
758600 0 0 8000 78480
758700 0 0 8000 78480
758800 0 0 8000 78480
758900 0 0 8000 78480
759000 0 0 8000 78480
759100 0 0 8000 78480
759200 0 0 8000 78480
759300 0 0 8000 78480
759400 0 0 8000 78480
759500 0 0 8000 78480
759600 0 0 8000 78480
759700 0 0 8000 78480
759800 0 0 8000 78480
759900 0 0 8000 78480
760000 0 0 8000 78480
760100 0 0 8000 78480
760200 0 0 8000 78480
760300 0 0 8000 78480
760400 0 0 8000 78480
760500 0 0 8000 78480
760600 0 0 8000 78480
760700 0 0 8000 78480
760800 0 0 8000 78480
760900 0 0 8000 78480
761000 0 0 8000 78480
761100 0 0 8000 78480
761200 0 0 8000 78480
761300 0 0 8000 78480
761400 0 0 8000 78480
761500 0 0 8000 78480
761600 0 0 8000 78480
761700 0 0 8000 78480
761800 0 0 8000 78480
761900 0 0 8000 78480
762000 0 0 8000 78480
762100 0 0 8000 78480
762200 0 0 8000 78480
762300 0 0 8000 78480
762400 0 0 8000 78480
762500 0 0 8000 78480
762600 0 0 8000 78480
762700 0 0 8000 78480
762800 0 0 8000 78480
762900 0 0 8000 78480
763000 0 0 8000 78480
763100 0 0 8000 78480
763200 0 0 8000 78480
763300 0 0 8000 78480
763400 0 0 8000 78480
763500 0 0 8000 78480
763600 0 0 8000 78480
763700 0 0 8000 78480
763800 0 0 8000 78480
763900 0 0 8000 78480
764000 0 0 8000 78480
764100 0 0 8000 78480
764200 0 0 8000 78480
764300 0 0 8000 78480
764400 0 0 8000 78480
764500 0 0 8000 78480
764600 0 0 8000 78480
764700 0 0 8000 78480
764800 0 0 8000 78480
764900 0 0 8000 78480
765000 0 0 8000 78480
765100 0 0 8000 78480
765200 0 0 8000 78480
765300 0 0 8000 78480
765400 0 0 8000 78480
765500 0 0 8000 78480
765600 0 0 8000 78480
765700 0 0 8000 78480
765800 0 0 8000 78480
765900 0 0 8000 78480
766000 0 0 8000 78480
766100 0 0 8000 78480
766200 0 0 8000 78480
766300 0 0 8000 78480
766400 0 0 8000 78480
766500 0 0 8000 78480
766600 0 0 8000 78480
766700 0 0 8000 78480
766800 0 0 8000 78480
766900 0 0 8000 78480
767000 0 0 8000 78480
767100 0 0 8000 78480
767200 0 0 8000 78480
767300 0 0 8000 78480
767400 0 0 8000 78480
767500 0 0 8000 78480
767600 0 0 8000 78480
767700 0 0 8000 78480
767800 0 0 8000 78480
767900 0 0 8000 78480
768000 0 0 8000 78480
768100 0 0 8000 78480
768200 0 0 8000 78480
768300 0 0 8000 78480
768400 0 0 8000 78480
768500 0 0 8000 78480
768600 0 0 8000 78480
768700 0 0 8000 78480
768800 0 0 8000 78480
768900 0 0 8000 78480
769000 0 0 8000 78480
769100 0 0 8000 78480
769200 0 0 8000 78480
769300 0 0 8000 78480
769400 0 0 8000 78480
769500 0 0 8000 78480
769600 0 0 8000 78480
769700 0 0 8000 78480
769800 0 0 8000 78480
769900 0 0 8000 78480
770000 0 0 8000 78480
770100 0 0 8000 78480
770200 0 0 8000 78480
770300 0 0 8000 78480
770400 0 0 8000 78480
770500 0 0 8000 78480
770600 0 0 8000 78480
770700 0 0 8000 78480
770800 0 0 8000 78480
770900 0 0 8000 78480
771000 0 0 8000 78480
771100 0 0 8000 78480
771200 0 0 8000 78480
771300 0 0 8000 78480
771400 0 0 8000 78480
771500 0 0 8000 78480
771600 0 0 8000 78480
771700 0 0 8000 78480
771800 0 0 8000 78480
771900 0 0 8000 78480
772000 0 0 8000 78480
772100 0 0 8000 78480
772200 0 0 8000 78480
772300 0 0 8000 78480
772400 0 0 8000 78480
772500 0 0 8000 78480
772600 0 0 8000 78480
772700 0 0 8000 78480
772800 0 0 8000 78480
772900 0 0 8000 78480
773000 0 0 8000 78480
773100 0 0 8000 78480
773200 0 0 8000 78480
773300 0 0 8000 78480
773400 0 0 8000 78480
773500 0 0 8000 78480
773600 0 0 8000 78480
773700 0 0 8000 78480
773800 0 0 8000 78480
773900 0 0 8000 78480
774000 0 0 8000 78480
774100 0 0 8000 78480
774200 0 0 8000 78480
774300 0 0 8000 78480
774400 0 0 8000 78480
774500 0 0 8000 78480
774600 0 0 8000 78480
774700 0 0 8000 78480
774800 0 0 8000 78480
774900 0 0 8000 78480
775000 0 0 8000 78480
775100 0 0 8000 78480
775200 0 0 8000 78480
775300 0 0 8000 78480
775400 0 0 8000 78480
775500 0 0 8000 78480
775600 0 0 8000 78480
775700 0 0 8000 78480
775800 0 0 8000 78480
775900 0 0 8000 78480
776000 0 0 8000 78480
776100 0 0 8000 78480
776200 0 0 8000 78480
776300 0 0 8000 78480
776400 0 0 8000 78480
776500 0 0 8000 78480
776600 0 0 8000 78480
776700 0 0 8000 78480
776800 0 0 8000 78480
776900 0 0 8000 78480
777000 0 0 8000 78480
777100 0 0 8000 78480
777200 0 0 8000 78480
777300 0 0 8000 78480
777400 0 0 8000 78480
777500 0 0 8000 78480
777600 0 0 8000 78480
777700 0 0 8000 78480
777800 0 0 8000 78480
777900 0 0 8000 78480
778000 0 0 8000 78480
778100 0 0 8000 78480
778200 0 0 8000 78480
778300 0 0 8000 78480
778400 0 0 8000 78480
778500 0 0 8000 78480
778600 0 0 8000 78480
778700 0 0 8000 78480
778800 0 0 8000 78480
778900 0 0 8000 78480
779000 0 0 8000 78480
779100 0 0 8000 78480
779200 0 0 8000 78480
779300 0 0 8000 78480
779400 0 0 8000 78480
779500 0 0 8000 78480
779600 0 0 8000 78480
779700 0 0 8000 78480
779800 0 0 8000 78480
779900 0 0 8000 78480
780000 0 0 8000 78480
780100 0 0 8000 78480
780200 0 0 8000 78480
780300 0 0 8000 78480
780400 0 0 8000 78480
780500 0 0 8000 78480
780600 0 0 8000 78480
780700 0 0 8000 78480
780800 0 0 8000 78480
780900 0 0 8000 78480
781000 0 0 8000 78480
781100 0 0 8000 78480
781200 0 0 8000 78480
781300 0 0 8000 78480
781400 0 0 8000 78480
781500 0 0 8000 78480
781600 0 0 8000 78480
781700 0 0 8000 78480
781800 0 0 8000 78480
781900 0 0 8000 78480
782000 0 0 8000 78480
782100 0 0 8000 78480
782200 0 0 8000 78480
782300 0 0 8000 78480
782400 0 0 8000 78480
782500 0 0 8000 78480
782600 0 0 8000 78480
782700 0 0 8000 78480
782800 0 0 8000 78480
782900 0 0 8000 78480
783000 0 0 8000 78480
783100 0 0 8000 78480
783200 0 0 8000 78480
783300 0 0 8000 78480
783400 0 0 8000 78480
783500 0 0 8000 78480
783600 0 0 8000 78480
783700 0 0 8000 78480
783800 0 0 8000 78480
783900 0 0 8000 78480
784000 0 0 8000 78480
784100 0 0 8000 78480
784200 0 0 8000 78480
784300 0 0 8000 78480
784400 0 0 8000 78480
784500 0 0 8000 78480
784600 0 0 8000 78480
784700 0 0 8000 78480
784800 0 0 8000 78480
784900 0 0 8000 78480
785000 0 0 8000 78480
785100 0 0 8000 78480
785200 0 0 8000 78480
785300 0 0 8000 78480
785400 0 0 8000 78480
785500 0 0 8000 78480
785600 0 0 8000 78480
785700 0 0 8000 78480
785800 0 0 8000 78480
785900 0 0 8000 78480
786000 0 0 8000 78480
786100 0 0 8000 78480
786200 0 0 8000 78480
786300 0 0 8000 78480
786400 0 0 8000 78480
786500 0 0 8000 78480
786600 0 0 8000 78480
786700 0 0 8000 78480
786800 0 0 8000 78480
786900 0 0 8000 78480
787000 0 0 8000 78480
787100 0 0 8000 78480
787200 0 0 8000 78480
787300 0 0 8000 78480
787400 0 0 8000 78480
787500 0 0 8000 78480
787600 0 0 8000 78480
787700 0 0 8000 78480
787800 0 0 8000 78480
787900 0 0 8000 78480
788000 0 0 8000 78480
788100 0 0 8000 78480
788200 0 0 8000 78480
788300 0 0 8000 78480
788400 0 0 8000 78480
788500 0 0 8000 78480
788600 0 0 8000 78480
788700 0 0 8000 78480
788800 0 0 8000 78480
788900 0 0 8000 78480
789000 0 0 8000 78480
789100 0 0 8000 78480
789200 0 0 8000 78480
789300 0 0 8000 78480
789400 0 0 8000 78480
789500 0 0 8000 78480
789600 0 0 8000 78480
789700 0 0 8000 78480
789800 0 0 8000 78480
789900 0 0 8000 78480
790000 0 0 8000 78480
790100 0 0 8000 78480
790200 0 0 8000 78480
790300 0 0 8000 78480
790400 0 0 8000 78480
790500 0 0 8000 78480
790600 0 0 8000 78480
790700 0 0 8000 78480
790800 0 0 8000 78480
790900 0 0 8000 78480
791000 0 0 8000 78480
791100 0 0 8000 78480
791200 0 0 8000 78480
791300 0 0 8000 78480
791400 0 0 8000 78480
791500 0 0 8000 78480
791600 0 0 8000 78480
791700 0 0 8000 78480
791800 0 0 8000 78480
791900 0 0 8000 78480
792000 0 0 8000 78480
792100 0 0 8000 78480
792200 0 0 8000 78480
792300 0 0 8000 78480
792400 0 0 8000 78480
792500 0 0 8000 78480
792600 0 0 8000 78480
792700 0 0 8000 78480
792800 0 0 8000 78480
792900 0 0 8000 78480
793000 0 0 8000 78480
793100 0 0 8000 78480
793200 0 0 8000 78480
793300 0 0 8000 78480
793400 0 0 8000 78480
793500 0 0 8000 78480
793600 0 0 8000 78480
793700 0 0 8000 78480
793800 0 0 8000 78480
793900 0 0 8000 78480
794000 0 0 8000 78480
794100 0 0 8000 78480
794200 0 0 8000 78480
794300 0 0 8000 78480
794400 0 0 8000 78480
794500 0 0 8000 78480
794600 0 0 8000 78480
794700 0 0 8000 78480
794800 0 0 8000 78480
794900 0 0 8000 78480
795000 0 0 8000 78480
795100 0 0 8000 78480
795200 0 0 8000 78480
795300 0 0 8000 78480
795400 0 0 8000 78480
795500 0 0 8000 78480
795600 0 0 8000 78480
795700 0 0 8000 78480
795800 0 0 8000 78480
795900 0 0 8000 78480
796000 0 0 8000 78480
796100 0 0 8000 78480
796200 0 0 8000 78480
796300 0 0 8000 78480
796400 0 0 8000 78480
796500 0 0 8000 78480
796600 0 0 8000 78480
796700 0 0 8000 78480
796800 0 0 8000 78480
796900 0 0 8000 78480
797000 0 0 8000 78480
797100 0 0 8000 78480
797200 0 0 8000 78480
797300 0 0 8000 78480
797400 0 0 8000 78480
797500 0 0 8000 78480
797600 0 0 8000 78480
797700 0 0 8000 78480
797800 0 0 8000 78480
797900 0 0 8000 78480
798000 0 0 8000 78480
798100 0 0 8000 78480
798200 0 0 8000 78480
798300 0 0 8000 78480
798400 0 0 8000 78480
798500 0 0 8000 78480
798600 0 0 8000 78480
798700 0 0 8000 78480
798800 0 0 8000 78480
798900 0 0 8000 78480
799000 0 0 8000 78480
799100 0 0 8000 78480
799200 0 0 8000 78480
799300 0 0 8000 78480
799400 0 0 8000 78480
799500 0 0 8000 78480
799600 0 0 8000 78480
799700 0 0 8000 78480
799800 0 0 8000 78480
799900 0 0 8000 78480
800000 0 0 8000 78480
800100 0 0 8000 78480
800200 0 0 8000 78480
800300 0 0 8000 78480
800400 0 0 8000 78480
800500 0 0 8000 78480
800600 0 0 8000 78480
800700 0 0 8000 78480
800800 0 0 8000 78480
800900 0 0 8000 78480
801000 0 0 8000 78480
801100 0 0 8000 78480
801200 0 0 8000 78480
801300 0 0 8000 78480
801400 0 0 8000 78480
801500 0 0 8000 78480
801600 0 0 8000 78480
801700 0 0 8000 78480
801800 0 0 8000 78480
801900 0 0 8000 78480
802000 0 0 8000 78480
802100 0 0 8000 78480
802200 0 0 8000 78480
802300 0 0 8000 78480
802400 0 0 8000 78480
802500 0 0 8000 78480
802600 0 0 8000 78480
802700 0 0 8000 78480
802800 0 0 8000 78480
802900 0 0 8000 78480
803000 0 0 8000 78480
803100 0 0 8000 78480
803200 0 0 8000 78480
803300 0 0 8000 78480
803400 0 0 8000 78480
803500 0 0 8000 78480
803600 0 0 8000 78480
803700 0 0 8000 78480
803800 0 0 8000 78480
803900 0 0 8000 78480
804000 0 0 8000 78480
804100 0 0 8000 78480
804200 0 0 8000 78480
804300 0 0 8000 78480
804400 0 0 8000 78480
804500 0 0 8000 78480
804600 0 0 8000 78480
804700 0 0 8000 78480
804800 0 0 8000 78480
804900 0 0 8000 78480
805000 0 0 8000 78480
805100 0 0 8000 78480
805200 0 0 8000 78480
805300 0 0 8000 78480
805400 0 0 8000 78480
805500 0 0 8000 78480
805600 0 0 8000 78480
805700 0 0 8000 78480
805800 0 0 8000 78480
805900 0 0 8000 78480
806000 0 0 8000 78480
806100 0 0 8000 78480
806200 0 0 8000 78480
806300 0 0 8000 78480
806400 0 0 8000 78480
806500 0 0 8000 78480
806600 0 0 8000 78480
806700 0 0 8000 78480
806800 0 0 8000 78480
806900 0 0 8000 78480
807000 0 0 8000 78480
807100 0 0 8000 78480
807200 0 0 8000 78480
807300 0 0 8000 78480
807400 0 0 8000 78480
807500 0 0 8000 78480
807600 0 0 8000 78480
807700 0 0 8000 78480
807800 0 0 8000 78480
807900 0 0 8000 78480
808000 0 0 8000 78480
808100 0 0 8000 78480
808200 0 0 8000 78480
808300 0 0 8000 78480
808400 0 0 8000 78480
808500 0 0 8000 78480
808600 0 0 8000 78480
808700 0 0 8000 78480
808800 0 0 8000 78480
808900 0 0 8000 78480
809000 0 0 8000 78480
809100 0 0 8000 78480
809200 0 0 8000 78480
809300 0 0 8000 78480
809400 0 0 8000 78480
809500 0 0 8000 78480
809600 0 0 8000 78480
809700 0 0 8000 78480
809800 0 0 8000 78480
809900 0 0 8000 78480
810000 0 0 8000 78480
810100 0 0 8000 78480
810200 0 0 8000 78480
810300 0 0 8000 78480
810400 0 0 8000 78480
810500 0 0 8000 78480
810600 0 0 8000 78480
810700 0 0 8000 78480
810800 0 0 8000 78480
810900 0 0 8000 78480
811000 0 0 8000 78480
811100 0 0 8000 78480
811200 0 0 8000 78480
811300 0 0 8000 78480
811400 0 0 8000 78480
811500 0 0 8000 78480
811600 0 0 8000 78480
811700 0 0 8000 78480
811800 0 0 8000 78480
811900 0 0 8000 78480
812000 0 0 8000 78480
812100 0 0 8000 78480
812200 0 0 8000 78480
812300 0 0 8000 78480
812400 0 0 8000 78480
812500 0 0 8000 78480
812600 0 0 8000 78480
812700 0 0 8000 78480
812800 0 0 8000 78480
812900 0 0 8000 78480
813000 0 0 8000 78480
813100 0 0 8000 78480
813200 0 0 8000 78480
813300 0 0 8000 78480
